menor tamanho: 23

378. 0, 3, 6, 2, 0, 6, 1, 7, 3, 1, 5, 7, 3, 5, 2, 7, 4, 0, 5, 1, 4, 6, 2, 4
379. 0, 4, 1, 6, 4, 7, 1, 5, 3, 0, 6, 2, 7, 5, 0, 2, 4, 6, 3, 7, 2, 5, 3, 1
380. 0, 4, 2, 5, 0, 2, 5, 1, 3, 0, 6, 1, 4, 7, 3, 5, 7, 1, 6, 2, 7, 4, 6, 3
381. 0, 2, 4, 1, 7, 5, 0, 4, 6, 3, 7, 2, 5, 3, 0, 6, 3, 1, 4, 7, 2, 6, 1, 5
382. 0, 5, 7, 1, 3, 5, 2, 4, 1, 3, 6, 2, 7, 5, 1, 6, 0, 3, 7, 4, 0, 2, 4, 6
383. 0, 5, 3, 7, 2, 5, 7, 4, 2, 5, 1, 6, 4, 0, 6, 2, 0, 3, 6, 1, 3, 7, 1, 4
384. 0, 3, 6, 1, 7, 4, 6, 2, 0, 4, 2, 5, 3, 1, 5, 2, 7, 3, 6, 0, 5, 7, 1, 4
385. 0, 3, 1, 7, 4, 2, 6, 1, 5, 2, 0, 5, 7, 3, 6, 0, 4, 6, 1, 4, 2, 7, 5, 3
386. 0, 4, 1, 7, 3, 0, 5, 1, 6, 3, 5, 7, 4, 6, 2, 0, 6, 2, 4, 7, 2, 5, 1, 3
387. 0, 2, 6, 0, 5, 7, 4, 2, 7, 5, 1, 4, 6, 1, 3, 5, 2, 4, 0, 3, 1, 7, 3, 6
388. 0, 2, 6, 1, 4, 2, 5, 1, 4, 0, 5, 2, 7, 3, 0, 6, 3, 1, 7, 5, 3, 7, 4, 6
389. 0, 6, 4, 2, 7, 5, 2, 6, 3, 0, 4, 1, 7, 4, 1, 6, 3, 7, 5, 1, 3, 5, 0, 2
390. 0, 4, 7, 3, 0, 2, 5, 7, 2, 4, 1, 5, 0, 6, 1, 7, 5, 3, 6, 4, 2, 6, 1, 3
391. 0, 4, 2, 0, 6, 2, 7, 5, 1, 3, 7, 4, 6, 1, 4, 2, 5, 7, 1, 3, 0, 5, 3, 6
392. 0, 6, 3, 7, 1, 3, 6, 4, 1, 7, 4, 2, 5, 0, 2, 5, 1, 6, 2, 7, 5, 3, 0, 4
393. 0, 2, 6, 0, 5, 3, 6, 4, 7, 1, 4, 2, 7, 5, 2, 6, 1, 4, 0, 3, 1, 5, 3, 7
394. 0, 3, 5, 7, 4, 2, 6, 3, 1, 5, 7, 1, 6, 0, 2, 5, 0, 4, 6, 3, 7, 2, 4, 1
395. 0, 5, 1, 7, 3, 0, 4, 7, 5, 2, 4, 6, 3, 1, 6, 0, 2, 6, 1, 4, 2, 7, 5, 3
396. 0, 5, 3, 6, 0, 4, 7, 5, 1, 6, 4, 2, 5, 3, 7, 4, 1, 3, 0, 2, 7, 1, 6, 2
397. 0, 4, 2, 7, 5, 3, 1, 5, 2, 7, 1, 6, 0, 3, 7, 4, 1, 6, 2, 0, 5, 3, 6, 4
398. 0, 3, 1, 5, 0, 2, 7, 1, 6, 3, 7, 4, 6, 2, 7, 5, 3, 1, 4, 0, 6, 4, 2, 5
399. 0, 4, 7, 3, 1, 7, 5, 0, 3, 6, 1, 5, 2, 6, 4, 2, 7, 5, 3, 1, 4, 6, 0, 2
400. 0, 5, 1, 7, 4, 1, 6, 3, 0, 4, 6, 2, 5, 1, 3, 5, 7, 4, 2, 0, 6, 2, 7, 3
401. 0, 4, 7, 2, 4, 6, 3, 5, 0, 2, 7, 5, 2, 6, 4, 1, 7, 3, 5, 1, 6, 0, 3, 1
402. 0, 2, 5, 7, 3, 6, 2, 5, 0, 6, 1, 7, 4, 1, 5, 3, 1, 7, 2, 4, 6, 3, 0, 4
403. 0, 3, 6, 4, 0, 5, 2, 6, 0, 2, 4, 7, 1, 3, 7, 1, 5, 7, 2, 4, 1, 6, 3, 5
404. 0, 4, 1, 7, 4, 6, 1, 5, 2, 0, 5, 3, 6, 2, 7, 3, 6, 0, 3, 1, 4, 2, 7, 5
